#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
465,Shaone Morrisonn,2008-09,WSH,L,D,72,3,10,13,+4,77,0.18,3,13,0,0,0,0,1,1,50,6.0,17:59,--
466,Chris Conner,2008-09,DAL,L,R,38,3,10,13,-5,10,0.34,3,12,0,1,0,0,0,1,34,8.8,10:56,0.0
467,Andreas Lilja,2008-09,DET,L,D,60,2,11,13,+13,66,0.22,2,13,0,0,0,0,0,0,60,3.3,17:00,0.0
468,Paul Ranger,2008-09,TBL,L,D,42,2,11,13,-5,56,0.31,2,8,0,5,0,0,0,0,69,2.9,24:30,--
469,Brian Lee,2008-09,OTT,R,D,53,2,11,13,-2,33,0.25,1,10,1,3,0,0,0,1,51,3.9,18:53,--
470,Andrew Alberts,2008-09,PHI,L,D,79,1,12,13,+6,61,0.16,1,12,0,0,0,1,0,0,46,2.2,15:48,--
471,Anton Stralman,2008-09,TOR,R,D,38,1,12,13,-2,20,0.34,1,8,0,5,0,0,0,1,43,2.3,15:34,100.0
472,Steve Begin,2008-09,"MTL,DAL",L,L,62,7,5,12,-6,42,0.19,7,12,0,0,0,0,0,1,90,7.8,10:43,48.9
473,Matt Ellis,2008-09,BUF,L,L,45,7,5,12,+4,12,0.27,7,11,0,1,0,0,0,2,73,9.6,8:50,46.9
474,Ben Guite,2008-09,COL,R,R,50,5,7,12,+2,30,0.24,5,12,0,0,0,0,0,1,63,7.9,12:43,51.5
475,Ryan Bayda,2008-09,CAR,L,L,70,5,7,12,+2,26,0.17,5,12,0,0,0,0,0,0,62,8.1,10:27,44.4
476,Tim Jackman,2008-09,NYI,R,R,69,5,7,12,-17,155,0.17,4,11,0,0,1,1,0,0,99,5.1,11:45,31.8
477,Liam Reddox,2008-09,EDM,L,L,46,5,7,12,-6,10,0.26,4,11,1,1,0,0,0,0,39,12.8,10:28,44.0
478,Mathieu Dandenault,2008-09,MTL,R,R,41,4,8,12,+7,17,0.29,4,10,0,1,0,1,0,0,46,8.7,11:45,40.0
479,Nathan Oystrick,2008-09,ATL,L,D,53,4,8,12,-2,50,0.23,4,10,0,2,0,0,0,0,43,9.3,15:45,--
480,Kevin Klein,2008-09,NSH,R,D,63,4,8,12,-2,19,0.19,3,11,1,1,0,0,0,0,41,9.8,12:40,--
481,Peter Harrold,2008-09,LAK,R,D,69,4,8,12,-13,28,0.17,3,7,1,5,0,0,0,1,95,4.2,13:10,37.5
482,Shane Hnidy,2008-09,BOS,R,D,65,3,9,12,+6,45,0.18,2,11,1,1,0,0,0,1,49,6.1,15:38,--
483,Joe Sakic,2008-09,COL,L,C,15,2,10,12,-6,6,0.80,2,6,0,6,0,0,0,0,46,4.4,18:07,54.2
484,Brett Clark,2008-09,COL,L,D,76,2,10,12,-16,32,0.16,2,10,0,2,0,0,1,1,97,2.1,22:20,--
485,Nicklas Grossmann,2008-09,DAL,L,D,81,2,10,12,-8,51,0.15,2,12,0,0,0,0,1,1,60,3.3,17:39,--
486,Henrik Tallinder,2008-09,BUF,L,D,66,1,11,12,-2,36,0.18,1,11,0,1,0,0,0,1,35,2.9,18:26,--
487,Cody McCormick,2008-09,COL,R,C,55,1,11,12,-5,92,0.22,1,11,0,0,0,1,0,0,66,1.5,9:36,35.5
488,Jeff Schultz,2008-09,WSH,L,D,64,1,11,12,+13,21,0.19,0,11,0,0,1,1,0,0,40,2.5,19:46,--
489,Sean O'Donnell,2008-09,LAK,L,D,82,0,12,12,+2,71,0.15,0,12,0,0,0,0,0,0,32,0.0,20:29,0.0
490,Tim Gleason,2008-09,CAR,L,D,70,0,12,12,+3,68,0.17,0,10,0,1,0,1,0,0,61,0.0,20:40,--
491,Andrew Murray,2008-09,CBJ,L,C,67,8,3,11,-6,10,0.16,7,9,1,1,0,1,0,3,89,9.0,11:16,45.9
492,Boyd Devereaux,2008-09,TOR,L,C,23,6,5,11,+3,2,0.48,3,8,0,0,3,3,0,0,41,14.6,13:42,44.4
493,Shawn Thornton,2008-09,BOS,R,L,79,6,5,11,-2,123,0.14,6,11,0,0,0,0,0,2,136,4.4,10:02,20.0
494,Zack Stortini,2008-09,EDM,R,R,52,6,5,11,-3,181,0.21,6,11,0,0,0,0,0,0,23,26.1,7:17,63.6
495,Jack Johnson,2008-09,LAK,L,D,41,6,5,11,-18,46,0.27,3,5,3,6,0,0,0,0,50,12.0,20:17,--
496,Darroll Powe,2008-09,PHI,L,C,60,6,5,11,-8,35,0.18,6,11,0,0,0,0,0,0,72,8.3,10:32,48.7
497,Kirk Maltby,2008-09,DET,R,L,78,5,6,11,-9,28,0.14,5,11,0,0,0,0,0,1,58,8.6,9:08,40.0
498,Matt Bradley,2008-09,WSH,R,R,81,5,6,11,-1,59,0.14,5,11,0,0,0,0,0,1,98,5.1,10:37,41.7
499,Benoit Pouliot,2008-09,MIN,L,L,37,5,6,11,+1,18,0.30,3,7,2,4,0,0,0,1,34,14.7,11:51,42.9
500,Toby Petersen,2008-09,DAL,L,C,57,4,7,11,+1,14,0.19,4,11,0,0,0,0,0,0,80,5.0,11:25,45.2
501,Greg Zanon,2008-09,NSH,L,D,82,4,7,11,+8,38,0.13,4,10,0,0,0,1,0,1,54,7.4,20:51,--
502,Mike Van Ryn,2008-09,TOR,R,D,27,3,8,11,+2,14,0.41,1,7,2,4,0,0,0,0,53,5.7,19:37,--
503,Ville Koistinen,2008-09,NSH,L,D,38,3,8,11,0,14,0.29,2,6,1,5,0,0,1,2,42,7.1,14:42,0.0
504,Max Pacioretty,2008-09,MTL,L,L,34,3,8,11,-3,27,0.32,2,8,1,3,0,0,0,0,57,5.3,12:37,50.0
505,Nick Schultz,2008-09,MIN,L,D,79,2,9,11,-4,31,0.14,2,9,0,0,0,2,0,0,48,4.2,20:33,0.0
506,Mike Komisarek,2008-09,MTL,R,D,66,2,9,11,0,121,0.17,2,9,0,0,0,2,0,0,56,3.6,20:37,--
507,Marcel Goc,2008-09,SJS,L,C,55,2,9,11,-6,18,0.20,2,11,0,0,0,0,0,1,104,1.9,13:55,58.3
508,Ken Klee,2008-09,"ANA,PHX",R,D,71,1,10,11,+9,28,0.15,1,11,0,0,0,0,0,0,51,2.0,15:26,--
509,Ossi Vaananen,2008-09,"PHI,VAN",L,D,49,1,10,11,+8,22,0.22,1,9,0,0,0,2,0,0,20,5.0,17:55,--
510,Ladislav Smid,2008-09,EDM,L,D,60,0,11,11,-6,57,0.18,0,11,0,0,0,0,0,0,33,0.0,14:57,--
511,Blair Betts,2008-09,NYR,L,C,81,6,4,10,-5,16,0.12,4,7,0,0,2,3,0,1,83,7.2,10:37,49.3
512,Radek Martinek,2008-09,NYI,R,D,51,6,4,10,-16,28,0.20,5,9,1,1,0,0,0,1,54,11.1,21:34,--
513,Shean Donovan,2008-09,OTT,R,R,65,5,5,10,-2,34,0.15,5,10,0,0,0,0,0,1,58,8.6,7:50,44.4
514,Jay Pandolfo,2008-09,NJD,L,L,61,5,5,10,-12,10,0.16,4,9,0,0,1,1,0,1,63,7.9,14:50,22.2
515,Adam Hall,2008-09,TBL,R,R,74,5,5,10,-9,29,0.14,4,8,1,2,0,0,0,0,90,5.6,11:12,50.0
516,George Parros,2008-09,ANA,R,R,74,5,5,10,+8,135,0.14,5,10,0,0,0,0,0,0,47,10.6,6:16,0.0
517,Eric Nystrom,2008-09,CGY,L,L,76,5,5,10,-7,89,0.13,4,7,0,0,1,3,0,3,83,6.0,9:16,37.9
518,Kevin Porter,2008-09,PHX,L,C,34,5,5,10,-2,4,0.29,4,8,1,2,0,0,0,2,39,12.8,13:38,29.5
519,Scott Nichol,2008-09,NSH,R,C,43,4,6,10,0,41,0.23,4,7,0,0,0,3,0,0,42,9.5,11:04,54.6
520,Drew Miller,2008-09,ANA,L,L,27,4,6,10,0,17,0.37,4,9,0,0,0,1,0,0,45,8.9,12:59,21.4
521,Aaron Ward,2008-09,BOS,R,D,65,3,7,10,+16,44,0.15,2,8,0,1,1,1,0,0,53,5.7,19:01,--
522,Chris Neil,2008-09,OTT,R,R,60,3,7,10,-13,146,0.17,3,10,0,0,0,0,0,0,59,5.1,10:58,16.7
523,Jassen Cullimore,2008-09,FLA,L,D,68,2,8,10,-10,37,0.15,2,9,0,1,0,0,0,0,52,3.9,16:48,--
524,Hal Gill,2008-09,PIT,L,D,62,2,8,10,+11,53,0.16,2,10,0,0,0,0,0,0,40,5.0,17:54,--
525,Andy Sutton,2008-09,NYI,L,D,23,2,8,10,+3,40,0.43,2,10,0,0,0,0,0,0,19,10.5,20:14,--
526,Anton Volchenkov,2008-09,OTT,L,D,68,2,8,10,-10,36,0.15,2,8,0,0,0,2,0,1,79,2.5,20:08,--
527,Niclas Wallin,2008-09,CAR,L,D,64,2,8,10,-1,42,0.16,2,10,0,0,0,0,1,1,53,3.8,16:16,0.0
528,Scott Hannan,2008-09,COL,L,D,81,1,9,10,-21,26,0.12,1,10,0,0,0,0,0,0,70,1.4,22:22,0.0
529,Adam Pardy,2008-09,CGY,L,D,60,1,9,10,+3,69,0.17,1,10,0,0,0,0,0,0,38,2.6,15:00,--
530,Shane O'Brien,2008-09,"TBL,VAN",L,D,77,0,10,10,+5,196,0.13,0,10,0,0,0,0,0,0,39,0.0,14:55,--
531,Adam Burish,2008-09,CHI,R,R,66,6,3,9,+3,93,0.14,6,9,0,0,0,0,0,2,83,7.2,9:12,39.5
532,Derek Armstrong,2008-09,LAK,R,C,56,5,4,9,-11,63,0.16,4,8,1,1,0,0,0,1,42,11.9,8:29,47.9
533,Francis Bouillon,2008-09,MTL,L,D,54,5,4,9,-7,53,0.17,5,8,0,0,0,1,0,1,51,9.8,16:30,--
534,Ville Leino,2008-09,DET,L,L,13,5,4,9,+5,6,0.69,5,9,0,0,0,0,0,1,17,29.4,12:42,58.3
535,Bobby Holik,2008-09,NJD,R,C,62,4,5,9,-2,66,0.15,4,8,0,1,0,0,0,1,79,5.1,10:11,59.3
536,Krys Barch,2008-09,DAL,L,R,72,4,5,9,+1,133,0.13,4,9,0,0,0,0,0,1,27,14.8,6:27,28.6
537,Mark Eaton,2008-09,PIT,L,D,68,4,5,9,+3,36,0.13,3,8,1,1,0,0,0,0,34,11.8,17:46,100.0
538,Joey Crabb,2008-09,ATL,R,R,29,4,5,9,-2,28,0.31,3,8,0,0,1,1,0,1,33,12.1,12:13,39.4
539,Freddy Meyer,2008-09,NYI,L,D,27,4,5,9,-19,14,0.33,4,8,0,0,0,1,0,1,36,11.1,21:00,--
540,Rostislav Olesz,2008-09,FLA,L,L,37,4,5,9,-5,8,0.24,4,8,0,1,0,0,0,0,69,5.8,13:12,20.0
541,Petteri Nokelainen,2008-09,"BOS,ANA",R,C,50,4,5,9,+2,16,0.18,3,8,0,0,1,1,0,0,56,7.1,11:15,53.4
542,Patrick Kaleta,2008-09,BUF,R,R,51,4,5,9,+1,89,0.18,4,9,0,0,0,0,0,0,35,11.4,8:55,20.0
543,Paul Szczechura,2008-09,TBL,R,C,31,4,5,9,-1,12,0.29,3,7,1,1,0,1,0,0,51,7.8,13:33,40.5
544,Philippe Boucher,2008-09,"DAL,PIT",R,D,41,3,6,9,+6,39,0.22,3,6,0,3,0,0,0,0,66,4.6,20:07,--
545,Mike Rupp,2008-09,NJD,L,L,72,3,6,9,-2,136,0.13,3,9,0,0,0,0,0,0,76,4.0,8:44,51.1
546,David Hale,2008-09,PHX,L,D,48,3,6,9,-11,36,0.19,3,9,0,0,0,0,0,0,22,13.6,15:08,--
547,Ryan Carter,2008-09,ANA,L,L,48,3,6,9,+3,52,0.19,3,8,0,1,0,0,0,1,40,7.5,9:06,48.0
548,Ryan Johnson,2008-09,VAN,L,C,62,2,7,9,+1,12,0.15,2,9,0,0,0,0,0,1,22,9.1,11:01,48.5
549,Jason Strudwick,2008-09,EDM,L,D,71,2,7,9,-4,60,0.13,2,8,0,0,0,1,0,0,32,6.3,12:38,--
550,Andy Greene,2008-09,NJD,L,D,49,2,7,9,+3,22,0.18,2,9,0,0,0,0,0,0,38,5.3,16:17,--
551,Rostislav Klesla,2008-09,CBJ,L,D,34,1,8,9,+2,38,0.26,1,7,0,2,0,0,0,0,30,3.3,20:59,0.0
552,Brendan Witt,2008-09,NYI,L,D,65,0,9,9,-34,94,0.14,0,8,0,0,0,1,0,0,52,0.0,20:18,50.0
553,Josef Melichar,2008-09,"CAR,TBL",L,D,39,0,9,9,0,37,0.23,0,9,0,0,0,0,0,0,19,0.0,13:46,--
554,Colin Stuart,2008-09,ATL,L,L,33,5,3,8,+3,18,0.24,2,4,0,0,3,4,0,0,54,9.3,12:29,41.7
555,Randy Jones,2008-09,PHI,L,D,47,4,4,8,+8,22,0.17,3,7,1,1,0,0,1,2,45,8.9,19:07,--
556,Aaron Johnson,2008-09,CHI,L,D,38,3,5,8,+19,33,0.21,3,8,0,0,0,0,0,1,27,11.1,14:09,--
557,Landon Wilson,2008-09,DAL,R,R,27,2,6,8,+5,21,0.30,2,8,0,0,0,0,0,0,34,5.9,9:14,0.0
558,Jay McKee,2008-09,STL,L,D,69,1,7,8,+11,44,0.12,1,7,0,0,0,1,0,1,43,2.3,17:19,0.0
559,Alexei Semenov,2008-09,SJS,L,D,47,1,7,8,+3,57,0.17,1,7,0,1,0,0,0,0,28,3.6,13:03,0.0
560,Frantisek Kaberle,2008-09,CAR,L,D,30,1,7,8,-4,8,0.27,0,5,1,3,0,0,0,0,28,3.6,14:03,--
561,Brad Lukowich,2008-09,SJS,L,D,58,0,8,8,+5,12,0.14,0,8,0,0,0,0,0,0,43,0.0,16:13,--
562,Robyn Regehr,2008-09,CGY,L,D,75,0,8,8,+10,73,0.11,0,8,0,0,0,0,0,0,79,0.0,21:09,--
563,Matt Lashoff,2008-09,"BOS,TBL",L,D,28,0,8,8,-6,20,0.29,0,4,0,4,0,0,0,0,25,0.0,17:41,--
564,Jeremy Williams,2008-09,TOR,R,R,11,5,2,7,+2,2,0.64,5,6,0,1,0,0,0,0,21,23.8,13:26,0.0
565,Gary Roberts,2008-09,TBL,L,L,30,4,3,7,-11,27,0.23,2,3,2,4,0,0,0,1,32,12.5,11:39,50.0
566,Jiri Novotny,2008-09,CBJ,R,C,42,4,3,7,+4,14,0.17,3,6,0,0,1,1,0,0,56,7.1,13:21,52.9
567,Byron Bitz,2008-09,BOS,R,R,35,4,3,7,0,18,0.20,4,6,0,1,0,0,0,0,31,12.9,10:22,42.0
568,Yan Stastny,2008-09,STL,L,C,34,3,4,7,-14,20,0.21,3,6,0,0,0,1,0,0,30,10.0,12:45,45.1
569,Tom Preissing,2008-09,LAK,R,D,22,3,4,7,-7,6,0.32,1,2,2,5,0,0,0,0,40,7.5,16:45,--
570,Daniel Winnik,2008-09,PHX,L,L,49,3,4,7,+1,63,0.14,3,7,0,0,0,0,0,0,66,4.6,13:04,37.0
571,Craig Adams,2008-09,"CHI,PIT",R,R,45,2,5,7,-3,22,0.16,1,6,1,1,0,0,0,0,47,4.3,8:41,38.1
572,Christian Backman,2008-09,CBJ,L,D,56,2,5,7,+5,32,0.13,1,5,1,2,0,0,1,1,54,3.7,15:39,0.0
573,Derek Meech,2008-09,DET,L,D,41,2,5,7,-12,12,0.17,2,6,0,1,0,0,0,0,44,4.6,10:03,0.0
574,Anthony Stewart,2008-09,FLA,R,R,59,2,5,7,-6,34,0.12,2,6,0,0,0,1,0,0,56,3.6,7:39,33.3
575,Peter Olvecky,2008-09,MIN,L,L,31,2,5,7,+1,12,0.23,2,5,0,2,0,0,0,1,19,10.5,8:55,39.9
576,Patric Hornqvist,2008-09,NSH,R,R,28,2,5,7,-3,16,0.25,2,6,0,1,0,0,0,0,54,3.7,11:24,20.0
577,Antti Pihlstrom,2008-09,NSH,L,L,53,2,5,7,-1,10,0.13,1,6,1,1,0,0,0,0,88,2.3,11:27,0.0
578,Colton Gillies,2008-09,MIN,L,C,45,2,5,7,-2,18,0.16,2,6,0,1,0,0,0,1,22,9.1,8:14,50.0
579,Adam Foote,2008-09,COL,R,D,42,1,6,7,-12,30,0.17,1,7,0,0,0,0,0,1,19,5.3,19:41,--
580,Brad May,2008-09,"ANA,TOR",L,L,58,1,6,7,0,89,0.12,1,7,0,0,0,0,0,0,32,3.1,7:16,25.0
581,Jonas Frogren,2008-09,TOR,L,D,41,1,6,7,0,28,0.17,1,6,0,0,0,1,0,0,12,8.3,13:26,0.0
582,Jim Vandermeer,2008-09,CGY,L,D,45,1,6,7,+1,108,0.16,1,7,0,0,0,0,0,0,31,3.2,16:01,--
583,Kurt Sauer,2008-09,PHX,L,D,68,1,6,7,-1,36,0.10,1,6,0,0,0,1,0,0,33,3.0,20:37,0.0
584,Nick Tarnasky,2008-09,"NSH,FLA",L,L,45,1,6,7,-1,50,0.16,1,7,0,0,0,0,0,0,38,2.6,7:20,0.0
585,Garnet Exelby,2008-09,ATL,L,D,59,0,7,7,-2,120,0.12,0,6,0,0,0,1,0,0,42,0.0,16:43,--
586,Douglas Murray,2008-09,SJS,L,D,75,0,7,7,+6,38,0.09,0,7,0,0,0,0,0,0,56,0.0,16:39,--
587,Mike Weaver,2008-09,STL,R,D,58,0,7,7,-3,12,0.12,0,5,0,0,0,2,0,0,36,0.0,17:16,--
588,Luca Sbisa,2008-09,PHI,L,D,39,0,7,7,-6,36,0.18,0,3,0,4,0,0,0,0,38,0.0,17:29,--
589,Jamie McGinn,2008-09,SJS,L,L,35,4,2,6,-6,2,0.17,3,5,1,1,0,0,0,1,27,14.8,8:55,85.7
590,Radim Vrbata,2008-09,TBL,R,R,18,3,3,6,-1,8,0.33,2,5,1,1,0,0,0,0,41,7.3,14:13,33.3
591,Krys Kolanos,2008-09,MIN,R,C,21,3,3,6,+3,16,0.29,2,4,1,2,0,0,0,0,30,10.0,10:36,51.3
592,Christoph Schubert,2008-09,OTT,L,D,50,3,3,6,-8,26,0.12,2,4,1,2,0,0,0,0,57,5.3,13:36,--
593,Jeff Hamilton,2008-09,TOR,R,C,15,3,3,6,+2,4,0.40,3,6,0,0,0,0,0,1,30,10.0,12:57,27.3
594,Steve Downie,2008-09,"PHI,TBL",R,R,29,3,3,6,-2,65,0.21,3,6,0,0,0,0,0,1,26,11.5,8:26,25.0
595,Kent Huskins,2008-09,ANA,L,D,33,2,4,6,+6,27,0.18,2,6,0,0,0,0,0,0,20,10.0,18:47,0.0
596,Michael Zigomanis,2008-09,PIT,R,C,22,2,4,6,-2,27,0.27,2,6,0,0,0,0,0,0,23,8.7,11:26,63.0
597,Nathan Paetsch,2008-09,BUF,L,D,23,2,4,6,+3,25,0.26,2,5,0,1,0,0,0,0,21,9.5,12:11,--
598,Keith Aucoin,2008-09,WSH,L,C,12,2,4,6,+5,4,0.50,1,5,1,1,0,0,0,0,15,13.3,10:19,39.8
599,Ryan Craig,2008-09,TBL,L,C,54,2,4,6,-7,60,0.11,2,6,0,0,0,0,0,0,64,3.1,10:16,49.6
600,Chris Butler,2008-09,BUF,L,D,47,2,4,6,+11,18,0.13,2,6,0,0,0,0,0,1,36,5.6,16:43,--
601,Bret Hedican,2008-09,ANA,L,D,51,1,5,6,-7,36,0.12,1,4,0,2,0,0,0,0,40,2.5,16:18,--
602,Chris Clark,2008-09,WSH,R,R,32,1,5,6,-3,32,0.19,1,5,0,1,0,0,0,0,36,2.8,11:34,50.0
603,Eric Brewer,2008-09,STL,L,D,28,1,5,6,-14,24,0.21,0,3,1,3,0,0,0,0,49,2.0,25:07,--
604,Kurtis Foster,2008-09,MIN,R,D,10,1,5,6,+7,6,0.60,1,4,0,2,0,0,0,0,10,10.0,13:35,--
605,Joel Lundqvist,2008-09,DAL,L,C,43,1,5,6,-9,20,0.14,1,6,0,0,0,0,0,1,32,3.1,10:49,38.2
606,Martins Karsums,2008-09,"BOS,TBL",R,R,24,1,5,6,-8,6,0.25,1,5,0,1,0,0,0,0,28,3.6,11:11,66.7
607,Brandon Sutter,2008-09,CAR,R,C,50,1,5,6,-1,16,0.12,1,6,0,0,0,0,0,0,57,1.8,8:50,38.6
608,Jack Hillen,2008-09,NYI,L,D,40,1,5,6,-9,16,0.15,1,5,0,0,0,1,0,0,47,2.1,15:13,--
609,Anssi Salmela,2008-09,"NJD,ATL",L,D,26,1,5,6,+1,8,0.23,0,5,1,1,0,0,0,0,41,2.4,15:59,--
610,Francois Beauchemin,2008-09,ANA,L,D,20,4,1,5,-3,12,0.25,4,4,0,1,0,0,1,2,45,8.9,24:54,--
611,Darcy Hordichuk,2008-09,VAN,L,L,73,4,1,5,+1,109,0.07,4,5,0,0,0,0,0,0,26,15.4,5:32,100.0
612,Brian Boyle,2008-09,LAK,L,C,28,4,1,5,-9,42,0.18,4,5,0,0,0,0,0,1,36,11.1,10:08,45.3
613,Derek Dorsett,2008-09,CBJ,R,R,52,4,1,5,-1,150,0.10,4,5,0,0,0,0,0,1,59,6.8,8:53,44.4
614,Cal O'Reilly,2008-09,NSH,L,C,11,3,2,5,+2,2,0.45,3,5,0,0,0,0,0,0,6,50.0,12:36,39.8
615,Andrew Hutchinson,2008-09,"TBL,DAL",R,D,40,2,3,5,-9,12,0.13,2,4,0,1,0,0,0,0,58,3.5,14:22,--
616,Greg De Vries,2008-09,NSH,L,D,71,1,4,5,-15,65,0.07,1,5,0,0,0,0,0,0,38,2.6,15:08,--
617,Dan Hinote,2008-09,STL,R,R,51,1,4,5,-7,64,0.10,1,3,0,1,0,1,0,0,24,4.2,10:55,47.3
618,Colton Orr,2008-09,NYR,R,R,82,1,4,5,-15,193,0.06,1,5,0,0,0,0,0,0,40,2.5,6:29,25.0
619,Tyler Sloan,2008-09,WSH,L,D,26,1,4,5,+4,14,0.19,1,5,0,0,0,0,0,0,8,12.5,16:39,--
620,Mike Iggulden,2008-09,NYI,R,C,11,1,4,5,-3,4,0.45,1,5,0,0,0,0,0,0,16,6.3,12:08,50.0
621,Vladimir Sobotka,2008-09,BOS,L,C,25,1,4,5,-10,10,0.20,1,5,0,0,0,0,0,0,19,5.3,10:33,57.7
622,Karl Alzner,2008-09,WSH,L,D,30,1,4,5,-1,2,0.17,1,5,0,0,0,0,0,0,31,3.2,19:25,--
623,Marek Malik,2008-09,TBL,L,D,42,0,5,5,-3,36,0.12,0,5,0,0,0,0,0,0,22,0.0,19:10,--
624,Ryan O'Byrne,2008-09,MTL,R,D,37,0,5,5,-7,58,0.14,0,5,0,0,0,0,0,0,14,0.0,15:06,--
625,Brad Richardson,2008-09,LAK,L,R,31,0,5,5,-6,11,0.16,0,5,0,0,0,0,0,0,37,0.0,10:48,54.7
626,Boris Valabik,2008-09,ATL,L,D,50,0,5,5,-14,132,0.10,0,5,0,0,0,0,0,0,16,0.0,15:15,--
627,Brett Festerling,2008-09,ANA,L,D,40,0,5,5,+5,18,0.13,0,5,0,0,0,0,0,0,15,0.0,16:40,--
628,Nikita Filatov,2008-09,CBJ,R,L,8,4,0,4,+3,0,0.50,4,4,0,0,0,0,0,1,10,40.0,8:08,--
629,Steve Regier,2008-09,STL,L,L,8,3,1,4,-1,4,0.50,1,2,2,2,0,0,0,0,11,27.3,10:59,42.9
