#,Player,Season,Team,Shoots,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
630,TJ Galiardi,2008-09,COL,L,L,11,3,1,4,-4,6,0.36,3,4,0,0,0,0,0,0,14,21.4,16:21,42.1
631,Denis Gauthier,2008-09,LAK,L,D,65,2,2,4,-11,90,0.06,2,4,0,0,0,0,0,0,36,5.6,14:32,--
632,Daniel Tjarnqvist,2008-09,COL,L,D,37,2,2,4,+1,8,0.11,2,4,0,0,0,0,0,0,19,10.5,14:40,--
633,Jody Shelley,2008-09,SJS,L,L,70,2,2,4,-6,116,0.06,2,4,0,0,0,0,0,1,44,4.6,6:11,42.9
634,Eric Godard,2008-09,PIT,R,R,71,2,2,4,-3,171,0.06,2,4,0,0,0,0,0,0,20,10.0,4:04,100.0
635,Jason Jaffray,2008-09,VAN,L,L,14,2,2,4,-2,14,0.29,2,4,0,0,0,0,0,2,11,18.2,9:04,47.7
636,Steven Goertzen,2008-09,PHX,R,R,16,2,2,4,-2,24,0.25,2,4,0,0,0,0,0,0,18,11.1,9:42,50.0
637,Martin St Pierre,2008-09,BOS,L,C,14,2,2,4,-1,4,0.29,1,3,0,0,1,1,0,1,15,13.3,11:24,42.6
638,Nate Thompson,2008-09,NYI,L,C,43,2,2,4,-11,49,0.09,1,3,0,0,1,1,0,0,56,3.6,12:05,50.4
639,Lukas Kaspar,2008-09,SJS,R,L,13,2,2,4,0,8,0.31,2,3,0,1,0,0,0,1,14,14.3,9:08,0.0
640,Mike Brown,2008-09,"VAN,ANA",R,R,48,2,2,4,-7,145,0.08,2,4,0,0,0,0,0,2,44,4.6,8:08,0.0
641,Steve Wagner,2008-09,STL,L,D,22,2,2,4,-5,18,0.18,2,3,0,1,0,0,0,0,16,12.5,15:38,--
642,Donald Brashear,2008-09,WSH,L,L,63,1,3,4,-6,121,0.06,1,4,0,0,0,0,0,1,43,2.3,8:15,--
643,Brian Willsie,2008-09,COL,R,R,42,1,3,4,-6,14,0.10,1,4,0,0,0,0,0,0,59,1.7,11:47,33.7
644,Sheldon Brookbank,2008-09,"NJD,ANA",R,D,44,1,3,4,+4,76,0.09,1,4,0,0,0,0,0,0,30,3.3,12:08,--
645,Cam Janssen,2008-09,STL,R,R,56,1,3,4,-5,131,0.07,1,4,0,0,0,0,0,0,22,4.6,5:01,0.0
646,Jonathan Ericsson,2008-09,DET,L,D,19,1,3,4,-1,15,0.21,1,4,0,0,0,0,0,0,25,4.0,17:40,--
647,Andreas Nodl,2008-09,PHI,L,R,38,1,3,4,-15,2,0.11,1,4,0,0,0,0,0,0,33,3.0,11:09,--
648,Sergei Zubov,2008-09,DAL,R,D,10,0,4,4,-4,0,0.40,0,1,0,3,0,0,0,0,15,0.0,24:18,--
649,Wayne Primeau,2008-09,CGY,L,C,24,0,4,4,-3,14,0.17,0,4,0,0,0,0,0,0,22,0.0,10:23,53.0
650,John Erskine,2008-09,WSH,L,D,52,0,4,4,+1,63,0.08,0,3,0,0,0,1,0,0,50,0.0,16:48,--
651,Matt Smaby,2008-09,TBL,L,D,43,0,4,4,-11,50,0.09,0,4,0,0,0,0,0,0,28,0.0,19:05,100.0
652,Mark Fistric,2008-09,DAL,L,D,36,0,4,4,-1,42,0.11,0,4,0,0,0,0,0,0,35,0.0,15:57,--
653,Sami Lepisto,2008-09,WSH,L,D,7,0,4,4,-3,6,0.57,0,1,0,3,0,0,0,0,7,0.0,19:36,--
654,Ryan Parent,2008-09,PHI,L,D,31,0,4,4,+3,10,0.13,0,4,0,0,0,0,0,0,9,0.0,18:12,--
655,Jiri Tlusty,2008-09,TOR,L,L,14,0,4,4,0,0,0.29,0,4,0,0,0,0,0,0,22,0.0,12:42,33.3
656,Andre Roy,2008-09,CGY,L,R,44,3,0,3,-1,83,0.07,3,3,0,0,0,0,0,1,26,11.5,5:29,100.0
657,Rick Rypien,2008-09,VAN,R,C,12,3,0,3,-3,19,0.25,2,2,0,0,1,1,0,0,16,18.8,9:20,50.0
658,Joel Perrault,2008-09,PHX,R,C,7,2,1,3,+2,4,0.43,2,2,0,1,0,0,0,0,15,13.3,12:52,44.7
659,Cam Paddock,2008-09,STL,R,C,16,2,1,3,-4,0,0.19,2,3,0,0,0,0,0,0,17,11.8,10:41,46.0
660,Gilbert Brule,2008-09,EDM,R,C,11,2,1,3,-3,12,0.27,2,3,0,0,0,0,0,1,13,15.4,9:52,80.0
661,Bill Thomas,2008-09,PIT,R,R,16,2,1,3,-4,2,0.19,1,2,0,0,1,1,0,0,17,11.8,9:31,51.5
662,Brian Pothier,2008-09,WSH,L,D,9,1,2,3,0,4,0.33,1,2,0,1,0,0,0,1,8,12.5,16:35,--
663,Craig Weller,2008-09,MIN,R,R,36,1,2,3,-3,47,0.08,0,2,1,1,0,0,0,0,27,3.7,6:57,0.0
664,Josh Gratton,2008-09,PHI,L,L,19,1,2,3,-2,57,0.16,1,3,0,0,0,0,0,0,14,7.1,6:14,--
665,Thomas Pock,2008-09,NYI,L,D,59,1,2,3,-17,35,0.05,1,2,0,0,0,1,0,0,51,2.0,12:42,--
666,Chris Minard,2008-09,PIT,L,L,20,1,2,3,0,4,0.15,1,3,0,0,0,0,0,1,33,3.0,9:25,100.0
667,Brandon Prust,2008-09,"CGY,PHX",L,L,36,1,2,3,-8,108,0.08,1,3,0,0,0,0,0,1,23,4.4,7:28,54.8
668,Janne Niskala,2008-09,TBL,L,D,6,1,2,3,0,6,0.50,0,2,1,1,0,0,0,0,10,10.0,13:42,--
669,Brad Staubitz,2008-09,SJS,R,R,35,1,2,3,0,76,0.09,1,3,0,0,0,0,0,1,22,4.6,6:13,0.0
670,Niklas Hjalmarsson,2008-09,CHI,L,D,21,1,2,3,+4,0,0.14,1,2,0,0,0,1,0,0,15,6.7,14:59,--
671,Tom Wandell,2008-09,DAL,L,C,14,1,2,3,-1,4,0.21,1,3,0,0,0,0,0,0,23,4.4,11:09,51.3
672,Trevor Lewis,2008-09,LAK,R,C,6,1,2,3,0,0,0.50,1,3,0,0,0,0,0,0,10,10.0,11:36,25.0
673,Jesse Joensuu,2008-09,NYI,L,L,7,1,2,3,-1,4,0.43,1,2,0,1,0,0,0,0,9,11.1,12:06,--
674,Dustin Jeffrey,2008-09,PIT,L,L,14,1,2,3,+4,0,0.21,1,3,0,0,0,0,0,0,18,5.6,10:47,41.8
675,Jon Kalinski,2008-09,PHI,L,L,12,1,2,3,-2,0,0.25,1,3,0,0,0,0,0,1,7,14.3,7:37,45.7
676,Bryan Helmer,2008-09,WSH,R,D,12,0,3,3,-1,2,0.25,0,2,0,1,0,0,0,0,8,0.0,16:36,--
677,Chris Gratton,2008-09,"TBL,CBJ",L,C,24,0,3,3,-1,12,0.13,0,3,0,0,0,0,0,0,20,0.0,10:32,58.5
678,Riley Cote,2008-09,PHI,L,L,63,0,3,3,-7,174,0.05,0,3,0,0,0,0,0,0,24,0.0,4:10,--
679,Richard Petiot,2008-09,TBL,L,D,11,0,3,3,+5,21,0.27,0,3,0,0,0,0,0,0,10,0.0,20:37,--
680,Derek Boogaard,2008-09,MIN,L,L,51,0,3,3,+3,87,0.06,0,3,0,0,0,0,0,0,13,0.0,5:00,--
681,Ryan Potulny,2008-09,EDM,L,C,8,0,3,3,+2,0,0.38,0,3,0,0,0,0,0,0,9,0.0,10:29,10.0
682,Tyson Strachan,2008-09,STL,R,D,30,0,3,3,+8,39,0.10,0,3,0,0,0,0,0,0,21,0.0,13:26,--
683,Kyle Chipchura,2008-09,MTL,L,C,13,0,3,3,-6,5,0.23,0,3,0,0,0,0,0,0,5,0.0,10:18,43.9
684,Rob Schremp,2008-09,EDM,L,C,4,0,3,3,+2,2,0.75,0,3,0,0,0,0,0,0,3,0.0,13:35,50.0
685,Matt Pelech,2008-09,CGY,R,R,5,0,3,3,+1,9,0.60,0,3,0,0,0,0,0,0,4,0.0,13:16,--
686,Vladimir Mihalik,2008-09,TBL,L,D,11,0,3,3,-3,6,0.27,0,3,0,0,0,0,0,0,7,0.0,13:24,--
687,Davis Drewiske,2008-09,LAK,L,D,17,0,3,3,+1,18,0.18,0,2,0,1,0,0,0,0,21,0.0,17:19,--
688,Mike Sillinger,2008-09,NYI,R,C,7,2,0,2,-5,0,0.29,1,1,1,1,0,0,0,0,14,14.3,14:08,58.2
689,Dan Lacouture,2008-09,CAR,L,L,11,2,0,2,-1,10,0.18,2,2,0,0,0,0,0,1,4,50.0,4:16,40.0
690,Raitis Ivanans,2008-09,LAK,L,L,76,2,0,2,-8,145,0.03,2,2,0,0,0,0,0,2,25,8.0,6:22,--
691,Steve MacIntyre,2008-09,EDM,L,L,22,2,0,2,-2,40,0.09,2,2,0,0,0,0,0,1,6,33.3,3:55,--
692,Michal Repik,2008-09,FLA,R,R,5,2,0,2,+1,2,0.40,2,2,0,0,0,0,0,0,7,28.6,7:32,100.0
693,Brent Sopel,2008-09,CHI,R,D,23,1,1,2,-4,8,0.09,1,2,0,0,0,0,0,1,15,6.7,13:49,--
694,Craig MacDonald,2008-09,CBJ,L,C,8,1,1,2,+1,0,0.25,1,2,0,0,0,0,0,1,6,16.7,10:39,36.4
695,Aaron Downey,2008-09,DET,R,R,4,1,1,2,0,7,0.50,1,2,0,0,0,0,0,0,2,50.0,5:13,--
696,Alexandre Giroux,2008-09,WSH,L,L,12,1,1,2,+4,10,0.17,1,2,0,0,0,0,0,1,20,5.0,10:34,0.0
697,David Koci,2008-09,"TBL,STL,TBL",L,L,37,1,1,2,+1,141,0.05,1,2,0,0,0,0,0,0,13,7.7,5:57,--
698,Erik Reitz,2008-09,"MIN,NYR",R,D,42,1,1,2,-6,65,0.05,1,2,0,0,0,0,0,0,22,4.6,9:58,--
699,Noah Welch,2008-09,"FLA,TBL",L,D,40,1,1,2,-9,25,0.05,1,2,0,0,0,0,0,0,22,4.6,10:56,--
700,Tom Cavanagh,2008-09,SJS,L,R,17,1,1,2,-2,4,0.12,1,2,0,0,0,0,0,0,9,11.1,7:44,45.6
701,Dwight Helminen,2008-09,CAR,L,C,23,1,1,2,-2,0,0.09,1,2,0,0,0,0,0,0,15,6.7,6:50,46.6
702,Corey Potter,2008-09,NYR,R,D,5,1,1,2,-1,0,0.40,1,2,0,0,0,0,0,0,4,25.0,13:15,--
703,Chris Porter,2008-09,STL,L,L,6,1,1,2,-1,0,0.33,1,2,0,0,0,0,0,0,7,14.3,10:32,33.3
704,Peter Regin,2008-09,OTT,L,C,11,1,1,2,0,2,0.18,1,2,0,0,0,0,0,1,7,14.3,10:32,53.3
705,Mark Mancari,2008-09,BUF,R,R,7,1,1,2,-4,4,0.29,1,1,0,1,0,0,0,0,21,4.8,13:16,57.1
706,Phil Oreskovic,2008-09,TOR,R,D,10,1,1,2,-2,21,0.20,1,2,0,0,0,0,0,0,12,8.3,16:14,--
707,Sean Collins,2008-09,WSH,R,D,15,1,1,2,+1,12,0.13,1,2,0,0,0,0,0,0,14,7.1,14:32,--
708,Christian Hanson,2008-09,TOR,R,C,5,1,1,2,-1,2,0.40,1,2,0,0,0,0,0,0,9,11.1,16:19,25.0
709,Jamie Heward,2008-09,TBL,R,D,13,0,2,2,-1,4,0.15,0,0,0,2,0,0,0,0,11,0.0,11:49,--
710,Wade Belak,2008-09,"FLA,NSH",R,R,53,0,2,2,-1,79,0.04,0,2,0,0,0,0,0,0,19,0.0,5:15,--
711,Georges Laraque,2008-09,MTL,R,R,33,0,2,2,-6,61,0.06,0,2,0,0,0,0,0,0,15,0.0,7:39,0.0
712,Rob Davison,2008-09,VAN,L,D,23,0,2,2,-4,51,0.09,0,2,0,0,0,0,0,0,15,0.0,10:05,--
713,Michael Ryan,2008-09,CAR,L,C,18,0,2,2,-3,2,0.11,0,2,0,0,0,0,0,0,24,0.0,8:12,16.7
714,Jeff Taffe,2008-09,PIT,L,L,8,0,2,2,-4,2,0.25,0,0,0,2,0,0,0,0,5,0.0,8:30,52.5
715,Ryan Hollweg,2008-09,TOR,L,L,25,0,2,2,-7,38,0.08,0,2,0,0,0,0,0,0,12,0.0,6:28,33.3
716,Joe Callahan,2008-09,NYI,R,D,18,0,2,2,+5,4,0.11,0,2,0,0,0,0,0,0,6,0.0,15:00,0.0
717,David Van Der Gulik,2008-09,CGY,L,L,6,0,2,2,-1,0,0.33,0,2,0,0,0,0,0,0,11,0.0,8:29,0.0
718,Lasse Kukkonen,2008-09,PHI,L,D,22,0,2,2,-2,10,0.09,0,2,0,0,0,0,0,0,10,0.0,10:43,0.0
719,Bryan Rodney,2008-09,CAR,R,D,8,0,2,2,-3,2,0.25,0,0,0,2,0,0,0,0,3,0.0,12:38,--
720,Garrett Stafford,2008-09,DAL,R,D,3,0,2,2,0,0,0.67,0,2,0,0,0,0,0,0,5,0.0,18:00,--
721,Mike Lundin,2008-09,TBL,L,D,25,0,2,2,-4,4,0.08,0,2,0,0,0,0,0,0,8,0.0,16:39,0.0
722,Brendan Mikkelson,2008-09,ANA,L,D,34,0,2,2,0,17,0.06,0,2,0,0,0,0,0,0,19,0.0,13:56,--
723,Ilya Zubov,2008-09,OTT,L,C,10,0,2,2,-1,0,0.20,0,1,0,1,0,0,0,0,11,0.0,10:17,0.0
724,Jaime Sifers,2008-09,TOR,R,D,23,0,2,2,-4,18,0.09,0,1,0,1,0,0,0,0,25,0.0,12:50,--
725,Shawn Matthias,2008-09,FLA,L,L,16,0,2,2,-3,2,0.13,0,2,0,0,0,0,0,0,11,0.0,9:10,50.6
726,Ivan Vishnevskiy,2008-09,DAL,L,D,3,0,2,2,+1,2,0.67,0,0,0,2,0,0,0,0,9,0.0,19:33,--
727,Tim Wallace,2008-09,PIT,R,R,16,0,2,2,+2,7,0.13,0,2,0,0,0,0,0,0,17,0.0,8:07,66.7
728,Jason Smith,2008-09,OTT,R,D,63,1,0,1,-3,47,0.02,1,1,0,0,0,0,1,1,53,1.9,17:32,0.0
729,Darren McCarty,2008-09,DET,R,R,13,1,0,1,-2,25,0.08,1,1,0,0,0,0,0,0,6,16.7,5:17,40.0
730,Jason Krog,2008-09,VAN,R,C,4,1,0,1,0,2,0.25,0,0,1,1,0,0,0,0,5,20.0,10:14,58.3
731,Warren Peters,2008-09,CGY,L,C,16,1,0,1,-2,12,0.06,1,1,0,0,0,0,0,0,13,7.7,7:05,58.0
732,Wade Brookbank,2008-09,CAR,L,D,27,1,0,1,0,40,0.04,1,1,0,0,0,0,0,0,8,12.5,2:30,--
733,Patrick Dwyer,2008-09,CAR,R,R,13,1,0,1,-2,0,0.08,1,1,0,0,0,0,0,0,9,11.1,8:34,41.7
734,Joe Motzko,2008-09,ATL,R,R,6,1,0,1,+1,0,0.17,1,1,0,0,0,0,0,0,8,12.5,11:39,33.3
735,Petr Vrana,2008-09,NJD,L,L,16,1,0,1,-4,2,0.06,1,1,0,0,0,0,0,0,6,16.7,6:54,41.7
736,Jean-Francois Jacques,2008-09,EDM,L,L,7,1,0,1,0,9,0.14,1,1,0,0,0,0,0,0,3,33.3,7:22,--
737,Brett Sterling,2008-09,ATL,L,L,6,1,0,1,-3,2,0.17,1,1,0,0,0,0,0,0,11,9.1,13:53,--
738,Matt Moulson,2008-09,LAK,L,L,7,1,0,1,-4,2,0.14,1,1,0,0,0,0,0,1,6,16.7,14:30,--
739,Chris Bourque,2008-09,WSH,L,L,8,1,0,1,0,0,0.13,1,1,0,0,0,0,0,0,11,9.1,9:46,--
740,Raymond Sawada,2008-09,DAL,R,R,5,1,0,1,-1,0,0.20,1,1,0,0,0,0,0,0,2,50.0,8:42,--
741,Jack Skille,2008-09,CHI,R,R,8,1,0,1,-3,5,0.13,1,1,0,0,0,0,0,0,14,7.1,9:26,--
742,Niclas Bergfors,2008-09,NJD,R,R,8,1,0,1,-1,0,0.13,1,1,0,0,0,0,0,0,6,16.7,5:48,--
743,Brett Sutter,2008-09,CGY,L,L,4,1,0,1,-2,2,0.25,1,1,0,0,0,0,0,0,6,16.7,8:04,0.0
744,Kurtis McLean,2008-09,NYI,R,R,4,1,0,1,+1,0,0.25,1,1,0,0,0,0,0,1,5,20.0,10:34,0.0
745,Tim Stapleton,2008-09,TOR,R,C,4,1,0,1,-3,0,0.25,1,1,0,0,0,0,0,0,9,11.1,15:06,20.0
746,Trevor Smith,2008-09,NYI,L,C,7,1,0,1,-3,0,0.14,1,1,0,0,0,0,0,0,7,14.3,11:48,66.7
747,Luca Caputi,2008-09,PIT,L,L,5,1,0,1,-1,4,0.20,1,1,0,0,0,0,0,0,7,14.3,10:16,--
748,Claude Lemieux,2008-09,SJS,R,R,18,0,1,1,-5,21,0.06,0,1,0,0,0,0,0,0,17,0.0,7:40,21.4
749,Trent Whitfield,2008-09,STL,L,C,3,0,1,1,+2,0,0.33,0,1,0,0,0,0,0,0,4,0.0,11:03,73.1
750,Bryan Allen,2008-09,FLA,L,D,2,0,1,1,+2,0,0.50,0,1,0,0,0,0,0,0,5,0.0,27:11,--
751,Andrew Peters,2008-09,BUF,L,L,28,0,1,1,-2,81,0.04,0,1,0,0,0,0,0,0,10,0.0,4:01,0.0
752,Jay Leach,2008-09,NJD,L,D,24,0,1,1,0,21,0.04,0,1,0,0,0,0,0,0,5,0.0,14:50,--
753,Doug Janik,2008-09,"DAL,MTL",L,D,15,0,1,1,-3,4,0.07,0,1,0,0,0,0,0,0,1,0.0,10:18,--
754,Lawrence Nycholat,2008-09,"VAN,COL",L,D,19,0,1,1,+1,6,0.05,0,1,0,0,0,0,0,0,9,0.0,9:55,--
755,Jay Harrison,2008-09,TOR,L,D,7,0,1,1,-2,10,0.14,0,1,0,0,0,0,0,0,6,0.0,17:16,--
756,Brandon Bochenski,2008-09,TBL,R,R,7,0,1,1,-3,2,0.14,0,1,0,0,0,0,0,0,11,0.0,10:47,--
757,Tomas Mojzis,2008-09,MIN,L,D,4,0,1,1,-1,2,0.25,0,0,0,1,0,0,0,0,2,0.0,7:15,--
758,Zenon Konopka,2008-09,TBL,L,C,7,0,1,1,-1,29,0.14,0,1,0,0,0,0,0,0,6,0.0,7:01,68.0
759,Jeff Hoggan,2008-09,PHX,L,R,4,0,1,1,-1,7,0.25,0,1,0,0,0,0,0,0,7,0.0,12:00,0.0
760,Tim Conboy,2008-09,CAR,R,D,28,0,1,1,-1,37,0.04,0,1,0,0,0,0,0,0,13,0.0,5:21,--
761,John Zeiler,2008-09,LAK,R,R,27,0,1,1,-2,42,0.04,0,1,0,0,0,0,0,0,3,0.0,6:33,60.0
762,Ole-Kristian Tollefsen,2008-09,CBJ,L,D,19,0,1,1,-4,37,0.05,0,1,0,0,0,0,0,0,12,0.0,10:20,--
763,DJ King,2008-09,STL,L,L,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,0,--,8:20,--
764,Andre Deveaux,2008-09,TOR,R,C,21,0,1,1,-3,75,0.05,0,1,0,0,0,0,0,0,15,0.0,7:14,28.6
765,Aaron Rome,2008-09,CBJ,L,D,8,0,1,1,+1,0,0.13,0,1,0,0,0,0,0,0,7,0.0,15:28,--
766,Jeremy Colliton,2008-09,NYI,R,C,6,0,1,1,-2,2,0.17,0,1,0,0,0,0,0,0,4,0.0,11:03,64.3
767,Paul Bissonnette,2008-09,PIT,L,L,15,0,1,1,-1,22,0.07,0,1,0,0,0,0,0,0,4,0.0,3:31,--
768,Alexandre Bolduc,2008-09,VAN,L,C,7,0,1,1,+1,4,0.14,0,1,0,0,0,0,0,0,7,0.0,7:20,38.5
769,Nathan McIver,2008-09,ANA,L,D,18,0,1,1,+2,36,0.06,0,1,0,0,0,0,0,0,5,0.0,9:24,--
770,Alexandre Picard,2008-09,CBJ,L,L,15,0,1,1,-1,26,0.07,0,1,0,0,0,0,0,0,10,0.0,6:53,--
771,Pierre-Luc Letourneau-Leblond,2008-09,NJD,L,R,8,0,1,1,+3,22,0.13,0,1,0,0,0,0,0,0,3,0.0,4:51,--
772,Gregory Stewart,2008-09,MTL,L,L,20,0,1,1,-4,32,0.05,0,1,0,0,0,0,0,0,16,0.0,8:37,100.0
773,Jakub Petruzalek,2008-09,CAR,R,C,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,0,--,8:05,57.1
774,Radek Smolenak,2008-09,TBL,L,L,6,0,1,1,+1,10,0.17,0,1,0,0,0,0,0,0,14,0.0,8:21,--
775,Ray Macias,2008-09,COL,R,D,6,0,1,1,0,0,0.17,0,0,0,1,0,0,0,0,4,0.0,17:59,--
776,Darren Helm,2008-09,DET,L,C,16,0,1,1,-7,4,0.06,0,1,0,0,0,0,0,0,29,0.0,12:26,56.1
777,Brian Salcido,2008-09,ANA,L,D,2,0,1,1,+2,0,0.50,0,1,0,0,0,0,0,0,1,0.0,12:18,--
778,Nathan Gerbe,2008-09,BUF,L,C,10,0,1,1,+3,4,0.10,0,0,0,1,0,0,0,0,24,0.0,13:37,100.0
779,Clay Wilson,2008-09,"CBJ,ATL",L,D,7,0,1,1,-3,0,0.14,0,0,0,1,0,0,0,0,13,0.0,11:17,--
780,Kevin Quick,2008-09,TBL,L,D,6,0,1,1,0,0,0.17,0,0,0,1,0,0,0,0,7,0.0,13:23,--
781,Ty Wishart,2008-09,TBL,L,D,5,0,1,1,0,0,0.20,0,1,0,0,0,0,0,0,2,0.0,10:07,--
782,David Schlemko,2008-09,PHX,L,D,3,0,1,1,-2,0,0.33,0,0,0,1,0,0,0,0,3,0.0,19:16,--
783,John Scott,2008-09,MIN,L,L,20,0,1,1,-1,21,0.05,0,1,0,0,0,0,0,0,6,0.0,9:14,--
784,John Negrin,2008-09,CGY,L,D,3,0,1,1,-2,2,0.33,0,1,0,0,0,0,0,0,3,0.0,9:59,--
785,Matt Halischuk,2008-09,NJD,R,R,1,0,1,1,-1,0,1.00,0,1,0,0,0,0,0,0,0,--,9:47,--
786,Yannick Weber,2008-09,MTL,R,D,3,0,1,1,-1,2,0.33,0,0,0,1,0,0,0,0,6,0.0,15:06,--
787,Joel Rechlicz,2008-09,NYI,R,R,17,0,1,1,-1,68,0.06,0,1,0,0,0,0,0,0,7,0.0,4:52,--
788,Alex Pietrangelo,2008-09,STL,R,D,8,0,1,1,0,2,0.13,0,0,0,1,0,0,0,0,7,0.0,16:31,--
789,Chris Chelios,2008-09,DET,R,D,28,0,0,0,+1,18,0.00,0,0,0,0,0,0,0,0,14,0.0,11:40,--
790,Luke Richardson,2008-09,OTT,L,D,2,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,0,--,12:45,--
791,Boyd Kane,2008-09,PHI,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:12,--
792,Jesse Boulerice,2008-09,EDM,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,3:43,--
793,Jason Ward,2008-09,TBL,R,R,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:31,--
794,Quintin Laing,2008-09,WSH,L,L,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:19,--
795,Mike York,2008-09,CBJ,R,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:15,--
796,Alex Henry,2008-09,MTL,L,D,2,0,0,0,-2,10,0.00,0,0,0,0,0,0,0,0,0,--,6:34,--
797,Matt Carkner,2008-09,OTT,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:08,--
798,Dan Jancevski,2008-09,DAL,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,15:20,--
799,Brian McGrattan,2008-09,PHX,R,R,5,0,0,0,-2,22,0.00,0,0,0,0,0,0,0,0,2,0.0,5:31,--
800,Derek MacKenzie,2008-09,CBJ,L,C,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,7:15,50.0
